id;specialisme;wachttijd;naam;straat;postcode;plaats;website;latitude;longitude
205020;Orthopedie;2;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
205020;Pijnbestrijding / Anesthesiologie;4;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
205020;Plastische Chirurgie;5;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
205020;Psychiatrie;0;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
205020;Radiologie;0;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
205020;Reumatologie;3;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
205020;Revalidatiegeneeskunde;5;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
205020;Urologie;2;Gelre Zutphen;Den Elterweg 77;7207 AE;Zutphen;http://www.gelreziekenhuizen.nl;52.1228181;6.2171674
110992;Cardiologie;7;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Dermatologie;3;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Geriatrie;0;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Gynaecologie / Verloskunde;3;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Heelkunde;4;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Interne Geneeskunde;7;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Kaakchirurgie;0;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Kindergeneeskunde;1;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;KNO;3;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Longgeneeskunde;4;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Maag, darm en leverziekten;7;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Neurologie;5;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Oncologie;0;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Oogheelkunde;3;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Orthopedie;1;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Pijnbestrijding / Anesthesiologie;5;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Plastische Chirurgie;6;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Radiologie;0;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Reumatologie;2;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Revalidatiegeneeskunde;4;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
110992;Urologie;4;Het Van Weel-Bethesda Ziekenhuis Dirksland;Stationsweg 22;3247 BW;Dirksland;https://www.vanweelbethesda.nl;51.7502205;4.1021253
113391;Cardiologie;2;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Dermatologie;1;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Geriatrie;10;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Gynaecologie / Verloskunde;3;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Heelkunde;1;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Interne Geneeskunde;2;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Kaakchirurgie;7;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Kindergeneeskunde;2;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;KNO;0;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Longgeneeskunde;3;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Maag, darm en leverziekten;4;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Neurochirurgie;3;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Neurologie;3;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Oncologie;0;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Oogheelkunde;7;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Orthopedie;1;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Pijnbestrijding / Anesthesiologie;3;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Psychiatrie;0;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Radiologie;0;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Reumatologie;35;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Revalidatiegeneeskunde;0;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Sportgeneeskunde;2;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
113391;Urologie;1;Tjongerschans;Thialfweg 44;8441 PW;Heerenveen;https://www.tjongerschans.nl;52.9661456;5.917699
111937;Cardiologie;2;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Dermatologie;3;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Heelkunde;1;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Interne Geneeskunde;5;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Kindergeneeskunde;4;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;KNO;1;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Longgeneeskunde;4;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Maag, darm en leverziekten;9;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Neurologie;3;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Oncologie;1;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Oogheelkunde;5;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Orthopedie;0;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Pijnbestrijding / Anesthesiologie;12;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Plastische Chirurgie;8;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Psychiatrie;4;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Radiologie;0;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Reumatologie;5;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Revalidatiegeneeskunde;0;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
111937;Urologie;3;Amphia Ziekenhuis, locatie Pasteurlaan;Pasteurlaan 9;4901 DH;Oosterhout;http://www.amphia.nl;51.64835309999999;4.8706342
113259;Cardiologie;1;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Dermatologie;3;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Geriatrie;2;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Gynaecologie / Verloskunde;1;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Heelkunde;1;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Interne Geneeskunde;3;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Kindergeneeskunde;1;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;KNO;3;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Longgeneeskunde;1;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Maag, darm en leverziekten;0;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Neurologie;6;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Oncologie;0;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Oogheelkunde;2;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Orthopedie;1;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Pijnbestrijding / Anesthesiologie;4;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Plastische Chirurgie;1;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Psychiatrie;3;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Radiologie;0;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Reumatologie;3;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Revalidatiegeneeskunde;2;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Sportgeneeskunde;0;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
113259;Urologie;2;Saxenburgh Groep, Röpcke-Zweers Ziekenhuis;Jan Weitkamplaan 4 A;7772 SE;Hardenberg;http://www.saxenburgh.nl;52.5717176;6.6328656
111942;Cardiologie;3;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Dermatologie;2;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Geriatrie;3;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Gynaecologie / Verloskunde;3;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Heelkunde;1;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Interne Geneeskunde;2;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Kindergeneeskunde;7;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;KNO;1;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Longgeneeskunde;3;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Maag, darm en leverziekten;3;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Neurologie;3;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Oncologie;0;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Oogheelkunde;11;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Orthopedie;1;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Pijnbestrijding / Anesthesiologie;2;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Radiologie;0;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Reumatologie;3;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
111942;Urologie;2;VieCuri, locatie Venray;Merseloseweg 130;5801 CE;Venray;http://www.viecuri.nl;51.5272388;5.9595088
29551;Cardiologie;0;Radboudumc, afdeling Longziekten, locatie Dekkerswald;Nijmeegsebaan 31;6561 KE;Groesbeek;http://www.uccz.nl;51.8016257;5.8950079
29551;Kindergeneeskunde;2;Radboudumc, afdeling Longziekten, locatie Dekkerswald;Nijmeegsebaan 31;6561 KE;Groesbeek;http://www.uccz.nl;51.8016257;5.8950079
29551;Longgeneeskunde;9;Radboudumc, afdeling Longziekten, locatie Dekkerswald;Nijmeegsebaan 31;6561 KE;Groesbeek;http://www.uccz.nl;51.8016257;5.8950079
29551;Pijnbestrijding / Anesthesiologie;5;Radboudumc, afdeling Longziekten, locatie Dekkerswald;Nijmeegsebaan 31;6561 KE;Groesbeek;http://www.uccz.nl;51.8016257;5.8950079
29551;Revalidatiegeneeskunde;2;Radboudumc, afdeling Longziekten, locatie Dekkerswald;Nijmeegsebaan 31;6561 KE;Groesbeek;http://www.uccz.nl;51.8016257;5.8950079
3060630;Gynaecologie / Verloskunde;2;Medisch Centrum Jan van Goyen, locatie Emmastraat;Emmastraat 42;1075 HW;Amsterdam;http://www.medischcentrumjanvangoyen.nl;52.35253729999999;4.8699648
3060630;Interne Geneeskunde;1;Medisch Centrum Jan van Goyen, locatie Emmastraat;Emmastraat 42;1075 HW;Amsterdam;http://www.medischcentrumjanvangoyen.nl;52.35253729999999;4.8699648
3060630;Oogheelkunde;4;Medisch Centrum Jan van Goyen, locatie Emmastraat;Emmastraat 42;1075 HW;Amsterdam;http://www.medischcentrumjanvangoyen.nl;52.35253729999999;4.8699648
3060630;Pijnbestrijding / Anesthesiologie;3;Medisch Centrum Jan van Goyen, locatie Emmastraat;Emmastraat 42;1075 HW;Amsterdam;http://www.medischcentrumjanvangoyen.nl;52.35253729999999;4.8699648
243778;Cardiologie;5;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Dermatologie;13;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Geriatrie;7;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Gynaecologie / Verloskunde;2;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Heelkunde;1;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Interne Geneeskunde;1;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Kaakchirurgie;0;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Kindergeneeskunde;1;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;KNO;3;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Longgeneeskunde;3;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Maag, darm en leverziekten;4;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Neurochirurgie;3;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Neurologie;7;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Oncologie;0;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Oogheelkunde;13;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Orthopedie;1;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Pijnbestrijding / Anesthesiologie;0;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Plastische Chirurgie;1;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Psychiatrie;2;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Radiologie;0;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Radiotherapie;1;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Reumatologie;2;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Revalidatiegeneeskunde;0;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Sportgeneeskunde;0;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Thoraxchirurgie;5;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
243778;Urologie;3;Medisch Spectrum Twente (MST), locatie Enschede;Koningsplein 1;7512 KZ;Enschede;https://www.mst.nl;52.21727449999999;6.8932243
113051;Cardiologie;4;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Dermatologie;2;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Geriatrie;4;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Gynaecologie / Verloskunde;3;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Heelkunde;2;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Interne Geneeskunde;4;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Kaakchirurgie;6;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Kindergeneeskunde;4;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;KNO;3;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Longgeneeskunde;7;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Maag, darm en leverziekten;10;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Neurologie;4;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Oncologie;0;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Oogheelkunde;6;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Orthopedie;1;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Pijnbestrijding / Anesthesiologie;8;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Plastische Chirurgie;4;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Psychiatrie;5;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
113051;Radiologie;0;Gelre Apeldoorn;Albert Schweitzerlaan 31;7334 DZ;Apeldoorn;http://www.gelreziekenhuizen.nl;52.18131020000001;5.9475561
